ID_REF	Description	GSM41346	GSM41347	GSM41348	GSM41349	GSM41350	GSM41351	GSM41352	GSM41353	GSM41354	GSM41355	GSM41356	GSM41357
200687_s_at	NA	599	703	751.3	583.3	569.9	583.6	610.6	756	327.9	673.8	718.8	708
200688_at	NA	226.3	148.5	200.6	192.7	130.8	230.3	206.6	192.7	218.9	265.1	197.5	199.6
200689_x_at	NA	11928.5	12729.6	12331.2	8589.2	12960.6	11929.7	8819.9	14112.2	13095.4	12124	12375.2	11729.5
200690_at	NA	718.6	595.8	390.1	689.9	962.1	592.3	536.1	850.4	697.8	687.6	894.8	743.8
200691_s_at	NA	3805.6	3645	3368.8	3979.4	6015.5	5172.5	3441.4	5918.3	4867	3319.5	5370.3	4743.7
200692_s_at	NA	3083.1	2608.4	3001.2	2626.4	4401.2	3542.4	1921.4	4354.7	3150.1	2433.2	3776	3614.9
200693_at	NA	6043.2	7030.4	8016	7971.6	7663.4	7954.7	5470.4	8153.8	7088.1	7476.1	9617.6	7980.5
200694_s_at	NA	2260.5	2595.2	2583.9	1921.4	2248.3	1865	1837.9	2183.8	2206.1	1896.6	2225.1	1801.8
200695_at	NA	1868	2793.7	1521.2	1516.1	1855.2	2060.2	1893.8	1720.6	1371.5	1815	1804.6	1778.8
200696_s_at	NA	2640.3	3384.8	3850.3	1956.7	1490.1	2198.9	3036	1625.6	2156.1	1874.5	1560.3	2092
200697_at	NA	6155.5	5257.1	7127.9	2760	3631	3590.1	3038.9	3401.6	3700.3	2377.2	3487.1	4223.5
200698_at	NA	2673.8	3541.9	2845.4	2710.2	3765.8	2592.5	2528.6	3671.4	3004	2595.7	3635.5	2439
200699_at	NA	2027.9	1702.7	1279.6	2022.9	2165.3	1561.4	1888.7	2077.8	1504.1	1845.9	2319	1728.6
200700_s_at	NA	5247.1	7593.7	7372.6	4659.5	6755.5	8931.9	4526.5	6242.5	6929.8	5219.7	6222.4	6693.3
200701_at	NA	6871.6	7188.1	7582.7	5409.9	6436.8	6484	5953.2	5700.8	6538.8	6305.9	5375.5	6025.2
200702_s_at	NA	352.1	427.1	617.6	341.5	487.2	288.3	279.8	411.5	311.3	183.8	560.5	497.8
200703_at	NA	6079.1	8306.4	6269.4	5336.7	5769	4641.2	4876.8	6616	4310.6	5577.4	8658.3	4872.6
200704_at	NA	2185.9	836.2	1723.5	3421	2829.8	3844.5	3493.7	2787.1	4549.2	3468.2	3283.6	5261.4
200705_s_at	NA	6394.6	7500.4	7495.3	5427.9	7211.7	7412.8	6398.8	7135.4	6170.8	6509.9	8613	8019.2
200706_s_at	NA	1083.5	613.2	1567.3	2881.5	1343.2	2300.6	1717.6	1400.3	3338.2	2720.5	1786.8	3120.5
200707_at	NA	1373.4	1220.1	1157.8	1452	1043.1	1396.8	1620.1	963.5	1418.6	1639.1	964.2	1660.7
200708_at	NA	996.3	894.7	1186	1090.1	1405.3	968.5	856.8	1124.4	1595.7	1070.3	1354.6	1239.6
200709_at	NA	6468.2	7566.9	6346.7	5534	4660.4	6810.5	5327.3	6500.8	6322.7	6150.7	6783.6	6076.4
200710_at	NA	1203.8	1476.5	1217.4	1361.2	2009.8	2221.6	1611.7	1746.4	1506.6	1700.1	2268.7	1763.9
200711_s_at	NA	2041.1	2451.2	2321.8	2082.5	2611.6	2141.2	1998.4	2466.5	2186.7	2077.5	2415.7	1997.1
200712_s_at	NA	1692.7	2272.6	2629.8	1690.4	1644	1946.6	1563.7	1337.9	2163.7	1417.8	1703.5	1983.8
200713_s_at	NA	4611	6162.7	5445.6	3888	5692.1	5747.6	3959	5000.8	4811.6	4623.8	5745.7	5032
200714_x_at	NA	3521.9	3074.3	3134.6	2460.3	2556.1	3784.3	3678.9	2584.7	3354.1	2567.5	2507.2	3165
200715_x_at	NA	9227.7	7538.3	8439.3	6943.4	9544.2	11855.9	8311	8510.4	9217.7	7254.9	8079.4	9104.1
200716_x_at	NA	17664.8	20292.3	18789.9	11595.2	19757.8	23067.2	15578.6	21223.9	19106.1	16534.5	18380	17816.4
200717_x_at	NA	15905.9	20954.3	14905.7	11444.9	15848.7	19773.7	16324.9	16751.4	13104.1	13646.9	17260.7	14519.6
200718_s_at	NA	6561.6	10544.5	6570.2	6756.3	9119	6949.4	7419.7	9073.5	7675.7	6374.6	9548.5	6931.5
200719_at	NA	239.7	188.3	164.9	310.7	280.8	192.8	265.3	269.1	259.2	240.7	268.7	239.2
200720_s_at	NA	794.1	1127.1	1151.4	801.9	906.8	1292	901.5	924.7	1246.3	1015.5	865.6	1328.1
200721_s_at	NA	838.4	781.3	732.8	806.4	1063.3	750.7	831.1	893.6	683.2	970.1	720.6	800
200722_s_at	NA	2641.7	1637.4	2560.7	2815.8	1526.3	3317.8	3064.4	2114.8	3791.8	2240.5	2094.3	3022.7
200723_s_at	NA	3909	3338.3	4060.1	4271.4	4058.2	4624.7	4359.6	4225.9	5091.3	4315.8	4753.8	5157.1
200724_at	NA	273	165.5	211.7	185.1	168.3	212.5	309.9	159.1	186.7	217.2	207.3	162.8
200725_x_at	NA	13429.2	15803	14848.9	9207.6	16243.7	21034.1	12749.3	15935	14940.6	11809.2	15306.2	15528.2
200726_at	NA	1727.5	2010.4	1525.9	2555.7	2064.2	1145.1	1858	2250.7	1846.7	2003.6	2358	1329
200727_s_at	NA	1180.1	1506.4	1024.1	1012.1	1055.8	1244.6	952	1245.3	1126.6	853.3	1213.4	917.3
200728_at	NA	3537.8	2874.3	2387.8	3193.4	2367.1	1828.7	3020.5	2227	2062.2	3164.3	2435.7	2355.5
200729_s_at	NA	1405.5	2029.7	1723.2	1745.6	1545.3	959.2	1286.9	1560.9	1310.2	1069.5	1622.2	911.5
200730_s_at	NA	2171.5	680	2295.6	2149.8	690.7	2449	1564.6	689.9	2392.2	1821.7	746.7	2197.8
200731_s_at	NA	1604.5	1229	1442.4	1166.9	2028.4	1718.4	1210.1	1895.1	1483.4	1227.5	1674.4	1177.6
200732_s_at	NA	2033.8	1052.7	1362.7	1791.9	1769.1	2293.4	1582.3	1963.9	1790.5	1738.8	2008.6	1829.6
200733_s_at	NA	628	912.6	689.1	914	1290.8	475.4	420.4	1425.5	504.5	511.2	1219.6	506.3
200734_s_at	NA	1146.8	1632.8	1459.9	1003.3	1170.4	1659.7	1338.7	1052.6	1422.8	1014.1	1099	1309.1
200735_x_at	NA	11283.4	10718.3	9967.3	8535.5	12345.7	16217.1	11201.3	10667.1	10133.9	10177.3	10868.6	13154.8
200736_s_at	NA	2824.4	2329.2	2771.1	3448.6	4443.1	3652.9	2952.3	4193.9	4182.6	3753.4	4095.9	4102.2
200737_at	NA	4175.2	4472.9	4338.7	4955.7	5953.8	5495.5	4269.6	5604	4677.1	4596.1	5735.9	4947.2
200738_s_at	NA	8218	10632.5	8199.3	7303.7	12115.8	9034.4	7837.7	12097	8460.2	9122.6	11736.1	7833
200739_s_at	NA	1130.2	962.2	1439.3	1347.5	969.6	1192.8	1412.6	1370.1	1578.5	1392.2	1401.2	1519.1
200740_s_at	NA	3619.3	3724.8	3406.4	3863.3	4466.7	4044.4	3881.7	4150.9	3147.6	3718.6	3949.8	3212.5
200741_s_at	NA	11975.5	17096	13632.9	9056.1	15001.6	12321	11901	14524.6	12280	10435.8	14271.5	11455.7
200742_s_at	NA	2698.1	1667.5	3725.9	2200.8	2016.4	4469.9	2502.2	2021.5	3918.9	2159.5	1924.1	3601.1
200743_s_at	NA	2544.1	1952.6	3241.2	2252.9	2308	2525	2161.1	2640.9	2804.6	2101.7	2249.5	3042.9
200744_s_at	NA	2936.3	3003.8	3119.8	2840.4	3102.4	3673.2	2885.5	2769.5	3028.1	2827.1	2740.9	2846.6
200745_s_at	NA	4011.4	2597.3	3502.1	3636.4	3793.4	3878.7	4144.6	4263.9	4179.8	3412.6	4232.4	4032.4
200746_s_at	NA	3174.7	2217.4	2668	3397.7	2680.1	2845.7	2990.5	2881	3205	3219.8	2788.7	3099.3
200747_s_at	NA	638.6	611	540.4	460.5	381.6	588.3	1353.1	491.7	214.3	661.4	354.5	649.9
200748_s_at	NA	12355	11909.4	13714.1	9013.6	19158.2	20757.5	9449.8	19824.2	14813.6	10508.3	20101.8	18975.1
200749_at	NA	1030.2	708.1	613.6	1571.5	1251.7	646.5	1016.7	1379.8	937.4	1315	1368.2	844.9
200750_s_at	NA	3649.1	4500.6	3739.2	4726	5787.6	4160.5	4392.5	5302.8	4251.6	4258.2	5552.8	4926.2
200751_s_at	NA	1537.1	1426.1	2158.2	2134.4	1505.4	2236.1	2032.3	1438.2	1995.1	1871.6	1822.4	2238.3
200752_s_at	NA	706.1	483.3	771.1	723	496.7	983.9	1206.7	398.5	796.3	599.7	400.2	879.8
200753_x_at	NA	970.4	742.4	682.2	1156.4	783.5	773.7	844.4	904.5	896.7	1055.1	937.5	783.1
200754_x_at	NA	5288.7	3416.3	3167.1	5193	5200.1	3441.1	5479.3	4825.8	3648.7	6210.2	5330.1	4483.3
200755_s_at	NA	2626.2	3567.6	3512.9	1924.4	2426	2066.7	1896.5	2310.8	2575.5	1697.5	2486.7	2446.4
200756_x_at	NA	1648.9	2079	2673.8	1413	1456.4	2080.4	1747.2	1601	1898.9	1501.7	1569.5	2023.5
200757_s_at	NA	4926.4	5847.9	6274.7	3785.8	4193.3	4735.5	3149.8	4126	4639.3	3663.8	4368	4607
200758_s_at	NA	2839.8	1814	2480.4	2372.5	2718.5	2533.4	2122.9	2663.8	2724.4	2331.7	2485.8	2529.3
200759_x_at	NA	4196.2	2687.2	2944.7	3377.4	3390.3	3383.8	3883.3	3421.6	3323.4	3839.1	3434.5	3237.5
200760_s_at	NA	2627.7	1748.1	1968.9	2352.3	1523.1	2274.4	2403.5	1414.2	2155.3	2404.2	1934.7	2009.3
200761_s_at	NA	4144.4	3141.4	2414.4	3714.9	2665.6	2492.2	3882.1	3718.9	3026.1	4074.7	4281.3	2878.6
200762_at	NA	3525.2	1406.8	1260.5	3432.8	2316.5	1209.6	3036.1	2143.2	1814.9	3695.4	2653.3	1178.9
200763_s_at	NA	12498.4	15354.8	12718	9706	15051.7	16898.2	10606.1	14601.3	14109.2	11379	14490.5	13616.9
200764_s_at	NA	2489.3	1930.6	2241.3	2740.6	2073.3	2711.9	3057.7	2652.7	2822.2	2936.9	2617.3	2797.9
200765_x_at	NA	4104.9	3066.7	3689.8	4126.3	4047.5	4141	4031.1	4096.5	4421.4	4701.2	4240	3931.1
200766_at	NA	5895.4	7376.2	8902.2	2967.8	4280.7	4074.1	3536.7	4265.3	5554.5	2209.8	4393.8	4350.8
200767_s_at	NA	604.2	615.4	845.8	483	472.1	649.1	555.5	543.5	623.5	602.1	566.5	602.8
200768_s_at	NA	1783.8	1880.3	1337.1	1731.4	1559.4	935.7	1424.2	1604.8	1140.4	1861.9	1599	1334.1
200769_s_at	NA	1113	885.5	986.5	1067.5	510.5	1092.7	1422.2	687.5	1058.1	1199.7	552	880.4
200770_s_at	NA	1887.8	2414.8	3009.8	1254.4	1131.9	1838.8	1047.2	1034.7	1718.9	1065.4	1062.1	1610.9
200771_at	NA	2622.3	3421.6	3363.7	2316.2	2388.3	2354.7	2056.6	2304.6	2828.3	1830.2	2312.5	2604
200772_x_at	NA	6196.9	14113.3	9207	4682.7	5684.5	4101.2	4855.2	5672.4	4375	4713.4	5398.6	4454.1
200773_x_at	NA	6263.6	12083.7	8784.7	6466.5	7409.2	5345.1	5845.7	6674.8	6108.2	5586.3	6277.2	5325.9
200774_at	NA	4764	5050.5	5033.9	4706.1	4570.2	4359.1	4542.1	4946	4262.2	4166.8	4918.2	4531.1
200775_s_at	NA	4220.9	3843.3	4165.5	4533.2	3838.7	5668.4	4152.3	3814.5	4383.6	3932	4186.1	4030.9
200776_s_at	NA	2111.2	1808.9	1912.5	2470.6	2199	1925.2	1782.5	1933.8	1924.4	2018.3	2038.2	1930
200777_s_at	NA	2738.5	2636.5	2148.4	3108.8	3205.2	2326.5	2793.6	2906.6	2489.6	3121.6	3140.3	2587.3
200778_s_at	NA	2782.3	2611.5	3390.2	2929.3	2794.3	3692.9	3048.9	2515.7	4046.4	2450.7	2700.6	3569.2
200779_at	NA	7746.5	6551	5823.1	6033.2	6132.3	6272.8	7541.7	5233	5929.4	8461	5279.2	5251.5
200780_x_at	NA	14456.4	15276.6	15474	9559.1	13495.4	16555	11806.9	14018.4	13169.6	12951.3	14306.7	14799.8
200781_s_at	NA	11143.3	15509.8	11388.6	7701.3	13716.7	13603.3	9459.7	12669.3	9352	9877.1	15008.7	12518.8
200782_at	NA	6767.3	7820.6	6865.1	6039.8	9392.8	9062.7	6178.6	9426.7	7997.7	6823.6	8907.1	8467.8
200783_s_at	NA	532.5	570.7	355.5	579.9	637.8	503.6	622.3	545.3	453.3	697.4	523.2	450.3
200784_s_at	NA	57.7	31.5	35	95.6	26.8	68.3	155.2	37.5	98.1	61.8	21.8	46.8
200785_s_at	NA	67.4	134.5	149.9	144.5	122.2	165.8	124.1	94.9	166.5	101.8	89.6	141.6
200786_at	NA	3683.2	6039.7	5332.4	3796.2	5693	4109.4	3376.8	4983.7	4484.9	3781.7	5833	5241.2
200787_s_at	NA	2780.5	3056.7	4910.8	2151	2262.1	4874.5	2751.5	2200.6	4168.6	2096.1	2054.2	5082.2
200788_s_at	NA	4137.7	4878.7	5159.5	3653.9	5197.6	5609.8	3230.4	4428.2	5193.9	3625.3	5168.7	4906.6
200789_at	NA	697	689.6	849	848.6	817.7	786	976.5	884.4	1200	846.2	883.5	949.1
200790_at	NA	1866.7	4183	2432.3	2554.3	2771.9	3256.2	2604.4	3335.1	2826.7	2552.3	3219.9	3124.1
200791_s_at	NA	2423.6	2117.6	2049.9	2475.7	3053.4	1917	2049.7	2835.9	2907.9	2019.5	2441.1	2085.7
200792_at	NA	3361.8	5180.5	3378.6	4229.2	4979.7	4050.8	3143.5	5246.9	3481	3982.8	5161.5	3540.8
200793_s_at	NA	420	511.9	580.4	620.9	934.6	902	775.9	1034.4	1144.2	679.6	872	880.9
200794_x_at	NA	2667.1	1512.2	2847.4	3129	2336.4	2606.8	2697.4	2213.3	2733	2715.1	2389	2752.7
200795_at	NA	89	83	61.9	40.4	53.6	58.5	113.8	100.9	70.4	118.2	84.5	63.8
200796_s_at	NA	586.3	324.4	435.2	689.1	173	509	802.4	190	419.9	369.1	186.8	659.2
200797_s_at	NA	3533.6	2256.4	2904.6	4317.5	2658.4	2894.2	4459.2	2370.1	2947.9	4207.5	2568.4	2997.5
200798_x_at	NA	1632.2	1651	2129.3	2271.8	1058.1	2329.3	2144.7	1121.1	2443.4	1790.2	1384	2205.3
200799_at	NA	8252.4	10700.6	5774.7	4655.3	14157.8	5899.1	1457.9	3332.4	2523.2	1599.7	3205.9	2501.7
200800_s_at	NA	6055.7	7980.8	5185.2	3798.5	9268.4	6620.3	1357.2	1981	1537.2	984	2356.6	2166.6
200801_x_at	NA	20613	25498.2	21400.2	13322.6	24569.3	29635.2	18490.2	25592	22788.4	18443.2	23494.1	23438.4
200802_at	NA	6098.1	5343.4	6775.6	4571.9	5971.1	7034.5	5452.5	5209.1	5468.9	4711.3	5396.4	6362
200803_s_at	NA	5194.9	5713.2	6786.3	4001.6	4838.6	6600.7	4888.4	4293.5	5898.9	4228.9	4222	5450.6
200804_at	NA	5845.7	5629.3	6172.9	4359.3	4750.2	5460.6	4672.4	4958.8	5169.1	4707.1	5171.6	5498.1
200805_at	NA	1011.5	1011.2	1196.7	1000.5	930.9	1366.7	1176	907.9	1176	1028.2	932	955.1
200806_s_at	NA	5664.9	4981.2	6273.1	5012.9	6726.4	9445.2	4939.9	5447.1	6692.3	4149.2	6109.2	6879.8
200807_s_at	NA	8270.5	8982.6	9056.6	7068.9	12403.8	12529.7	6788.9	10692.2	8810.7	7744.1	9948.8	9357.4
200808_s_at	NA	1210.8	997.2	1925.1	1565.9	1238.5	2080.5	1539	1208.4	2296.4	1496.2	1066.5	2299
200809_x_at	NA	15830.2	19953.7	16852.3	10934	18444.1	24791.9	15530.7	18012.5	16113.7	13606.6	19966.2	18779.1
200810_s_at	NA	519.1	432.4	457	665	445.5	406.4	651.8	475.3	525.6	764.6	542.7	507.8
200811_at	NA	720.3	561.5	623.3	918.7	771.6	712.8	805.2	667.1	894.8	908.8	640.5	740.7
200812_at	NA	2014.7	2643.9	1924.1	2096.6	2753	2313.3	2229.2	2455.7	1930.7	2197.8	2509.1	2159.8
200813_s_at	NA	1278.1	450.9	634.5	987.1	510.3	881	1001.4	577.9	848.3	933.1	598.6	991.5
200814_at	NA	3660.6	3987.3	3551.8	2760	5042.5	3834.9	4493.4	4320.2	4224.9	5067	3013.2	3133.6
200815_s_at	NA	1029.5	1394.3	1696.9	1088.2	1110.5	1929.8	718.7	1104.7	1580.5	946.1	1099.3	1374.4
200816_s_at	NA	841.5	458	604.8	1059.8	601.8	591	843.4	894	794.3	957.4	802.8	778.2
200817_x_at	NA	22971.8	30355.9	22256.1	14250.1	27921.1	28743.4	18066.3	28905.9	22021.7	21650.9	26030.9	23045.3
200818_at	NA	3255.8	5354.6	4175.9	3062.2	3775.2	4197.9	2945.6	3574.8	3809.4	3602	3968.3	4282
200819_s_at	NA	16043.7	22291.5	18664	10407.9	19766.8	24707	15033.8	19607.3	18287.2	13894	18386.3	19870.1
200820_at	NA	2844.9	4527.4	4278.8	2493.2	3509.5	3809.1	2297.3	2806.5	3056.5	2535	2898	3400.2
200821_at	NA	808.7	1053.5	852.7	955.4	977.2	370.7	606.2	869.8	764.4	569.5	942.6	372.7
200822_x_at	NA	7970.1	10252.5	6475.4	6212.7	9102.1	9929.5	6882.3	8656	7063.5	8141.2	7684.7	7142
200823_x_at	NA	9253.2	10403.6	10263.5	6958	10184.3	9669	8898.1	10051.2	7447.1	10744.8	9395.1	11563.8
200824_at	NA	1597.6	2425.8	1910.9	1590.6	2905.2	3249.2	2733.5	2257.3	2129.3	1944	2496.9	2131.9
200825_s_at	NA	8769.8	10337	11457.7	6441.9	11577.3	11283.5	6436	11228.1	11792.9	6366.1	11317.6	12253.5
200826_at	NA	5772.3	7145.8	5516.1	4856.2	7174.5	6790.5	5532.6	6806.7	6225.1	6274.3	6514.1	6666.9
200827_at	NA	1168.1	928	1327.9	1085.1	1153.2	1234.4	1077.2	1128.3	1512.5	1095.3	1129.2	1189.1
200828_s_at	NA	2719.5	2358.7	2367.4	3142.9	1994.3	2088.5	2843.7	2030.2	2082.1	2702.2	2013.1	2141.2
200829_x_at	NA	1430.5	1335.9	1212.4	1590.1	1212.1	941.9	1465.4	1341.6	1236	1555.3	1361	1118.5
200830_at	NA	2632.1	4420.6	2799.2	2379	4066.4	3402.8	2362.1	3967.7	2846.8	2540.6	3728.7	3187
200831_s_at	NA	10288.7	5255.7	4435.1	7980.2	5031.1	6665.3	10112.9	4592.1	5352.2	9296.3	4205.2	5374.1
200832_s_at	NA	8030.5	3828.3	4662.6	7272.5	5727.6	4785.6	7528.5	5068.7	5186.7	7200.7	4973.2	4763.5
200833_s_at	NA	2974.1	2942	2690.8	1951.3	1864	1312.8	1655	2159.5	1787.4	1951.2	2026.8	1793.6
200834_s_at	NA	12549.6	15658.5	12476.7	9868.1	16972.5	16276.4	12140.9	16327.5	11129.6	12037.6	17434.6	15932.9
200835_s_at	NA	51.1	50.1	97.7	33.3	194.1	51.5	34.3	155.9	99.6	31.1	214.5	183.9
200836_s_at	NA	1027.7	663.1	1541.3	1150.2	783.4	1294.8	1346.9	786.9	1323.3	919.7	750.6	1222.1
200837_at	NA	2546.9	2874.1	2291.5	2106.1	2735.7	2258.4	2999.6	2943.6	2162.1	1745.7	3630.5	3259.1
200838_at	NA	2074	2538.3	2579.4	1901.2	1782.1	2051.7	2352.1	2053.5	1952.8	1896.8	1877.5	2117.7
200839_s_at	NA	2953.1	4135.4	3672.7	2948.5	3322	3801.7	3118.9	3334.5	3061.7	3043.1	3087.9	3652.9
200840_at	NA	3114.6	4766.2	3939.7	3587.2	5321.5	3976	3021.5	5517.9	4013.1	3137.6	6037.5	4541.8
200841_s_at	NA	446.6	386.2	888.6	454.4	416.5	847.1	514.8	680.7	826	300.3	632.9	767.5
200842_s_at	NA	1226.3	1682.9	1718.3	1755.7	1540.7	1434.7	1176.9	2490.2	1987.5	880	2494.9	1617.5
200843_s_at	NA	2217.1	1698.7	2214	1907.2	2227.4	2708	1799.3	2302.7	2366.2	2004	1871.1	2169.4
200844_s_at	NA	5270.3	9074.7	7566	3976.9	5454.9	5043.4	3818.3	4720.1	5303.8	4080.5	5055.2	4643.6
200845_s_at	NA	3078.2	5093.4	3371.6	2924.6	3616.4	1772.6	2231.3	3106	2435.4	2672.3	3122.1	2145.3
200846_s_at	NA	2482	3047.5	2610.5	2672.6	2518.2	2480.1	2438.9	2214.4	2755.3	2542	2375.2	2755.4
200847_s_at	NA	2178.7	1641.3	1310.5	2215.8	2275.7	1530.4	1957.2	2102.4	1531.6	1971.9	2397.1	1719.2
200848_at	NA	1105.1	1593.2	2333.8	945.4	909.2	862	907	1024.9	1152.6	894.8	982.6	1149.2
200849_s_at	NA	1155.2	2152.6	1914.7	861.5	1119.9	707.5	874.6	1045.4	955.1	808.1	1228.4	984.7
200850_s_at	NA	2699.9	3706	4679.1	1830.5	2063.1	2170.7	2146.7	1956.8	2120.1	1883.9	2000.6	2115.3
200851_s_at	NA	1200.1	836.2	1138.9	1291.2	1171.2	1245.3	1307.8	1321.6	1571.6	1369.4	1285.3	1379.5
200852_x_at	NA	2035.4	2346.3	2395.6	1619.2	1917.9	2318.5	2164.4	1668.5	2283.3	2193.8	1769.5	2363.6
200853_at	NA	4627.4	7292.6	4944.1	4986.6	6242.4	4504.2	4536	5704.4	3677	4947.5	6779.3	2652
200854_at	NA	789.3	789	680	998.1	921.9	556.6	888.4	881.4	735.9	799.5	824.8	542.3
200855_at	NA	282.3	139.7	214.5	235.1	170.3	214.8	261.5	262.9	170.1	275.1	185.4	158.3
200856_x_at	NA	238.2	304.2	245.2	277.1	342.7	238.1	418.8	312.2	232.4	187	251.7	186.2
200857_s_at	NA	875	642.2	789.6	712.4	617.5	1108.3	991.7	843.4	754.6	1000.8	778.5	833
200858_s_at	NA	8257.4	9560.6	7544.1	7550.4	10414	7035.8	5860.4	10346.7	7209.8	8476.7	9630.8	7497.5
200859_x_at	NA	5266.7	2675.1	5323.8	6000.9	3946.8	10521.1	6312.6	4282.9	6465.3	4855.8	4592.1	7483.6
200860_s_at	NA	1469.3	1588.3	1640.9	1656.3	1634.6	1658.4	1593.6	1844.9	1871.5	1572.6	1970.7	1623.4
200861_at	NA	538	586.6	409.5	541.2	435.6	470.7	669.5	629.8	449.8	678.4	591.5	429.7
200862_at	NA	3783.9	3201.3	3242	2648.3	1404.8	2778.8	2515.5	1445.8	1921.6	2702.1	1891.9	1469.7
200863_s_at	NA	3118.8	4420.6	3902.7	2802.6	2889.3	3324.1	2663.6	2814.6	3340.9	2855.3	2910.4	3365.3
200864_s_at	NA	337.5	301.2	269.9	456.3	313.4	152.5	289.8	279.8	239	336.5	273.8	213.8
200865_at	NA	61	5.4	34.9	53.7	6.4	40	43.4	6.7	11.2	65.7	6.5	5.9
200866_s_at	NA	4585.3	1377.6	6975.6	4927.3	1346.2	6189.8	6328.6	1491.3	6044.1	4483.5	1335	6829.7
200867_at	NA	623.4	455.1	468.3	739.1	509.2	370.7	583	553.4	495.8	660	527.7	515.6
200868_s_at	NA	1001.7	2092.9	1832.1	1055.2	1047.5	1524.9	1203.7	1108.9	1592.8	983.7	1211.3	1412.8
200869_at	NA	12431.5	12174.5	9907.3	9740.5	14312.5	13602.2	12065.2	13462.8	10676.3	12402	12881	11379.4
200870_at	NA	2916.3	3090.4	2880.9	2990.7	2789	3330.4	2672.6	3098.9	2534.3	2406	3017.9	2340.9
200871_s_at	NA	7449.9	3531	11708	6508.5	3541.7	8109.5	8517.9	4173.3	9704.9	6549.8	3780.1	9416.7
200872_at	NA	14813.8	15677.4	15343.9	10324.4	10887.9	17360	15012.9	10211.3	9709.3	14110.3	12009.2	13568
200873_s_at	NA	2904.7	4813.6	3299.2	3259	4236.8	4475.9	3080.1	4426.4	3071	3257.8	5457.6	4046.9
200874_s_at	NA	492.8	342.7	335.9	309.6	368.5	360	526.3	410.8	314.4	554.6	365.1	369.6
200875_s_at	NA	1103.2	1106.7	821.8	1365.2	1596	1136.1	1184.6	1324.6	971.3	1487.9	1530.7	1089.2
200876_s_at	NA	3546.4	6040.3	4190.1	4102.8	5567.2	4420.9	2905	5223.6	4794.7	3728	5313.1	4565
200877_at	NA	5564.6	6366.5	6796.8	6018.7	7254.2	6133.4	5247	6513.5	8042.4	6401.1	7053.1	6316.9
200878_at	NA	2591.9	1159.2	1714	2232.5	1936	2517.5	2444	1972.8	2580.2	2047.6	1966.7	2700.2
200879_s_at	NA	324.4	75.9	358.8	334.9	112.5	587.3	540	106.6	567.7	269.1	105.9	478.8
200880_at	NA	2131	2806.9	2201.7	2349.3	2871.4	2201.1	2198.4	2102.2	2078.4	2026.3	2245.6	1867.6
200881_s_at	NA	4539	6030.8	5261.5	3926.6	4450.8	4010.7	3200.6	3583.6	3126.5	3154.1	3967.8	4002.6
200882_s_at	NA	2028.3	2757.5	1943	1644.6	3164.4	2354.9	1251.9	3166.3	1695	2081.2	2998.5	2246.6
200883_at	NA	571.1	1023.7	970	835.5	1000.4	930.4	756.5	819.3	939	730.2	873.6	974.1
200884_at	NA	1709.2	3260.4	3798	469.3	499.3	634.9	576.9	435.9	523.5	678.5	305.4	626.6
200885_at	NA	4802	6971.3	6743.4	4466	3956.9	3946.6	3776.4	3859	5342.3	2972.6	4038.2	4749.4
200886_s_at	NA	7491.9	7594.8	7340.3	6597.6	9523.2	9772.7	7205.5	8442.6	8681.4	7021	9237.8	9004.4
200887_s_at	NA	1140.1	1783.2	1393	1260.9	1688	1152.4	1186.9	1545.1	1303	1176.1	1714.1	1161.6
200888_s_at	NA	9218.1	13639.3	10320.6	7984.8	11621.8	9367.3	8043.4	9893.7	8027.6	8249	11100.1	7954.4
200889_s_at	NA	3621.2	3294.9	3620.4	3342	3451.1	3417.8	2877.8	3741.5	3417.4	3104.7	3858.6	3567.7
200890_s_at	NA	1824.8	1408.3	1596.5	2201.7	1790.8	1785.1	1444.6	1895.2	1987	1499.5	1840.5	1803.7
200891_s_at	NA	4955.1	6610.2	5314.8	4862	7642	4613.1	4861.3	9426.5	4788.1	3941.8	7109.4	3374.2
200892_s_at	NA	1414.1	1072.2	1193.4	1693.5	1439.7	1384.4	1362.8	1486.7	1368.7	1598.9	1511.3	1367
200893_at	NA	3198.7	2853.5	2677.6	3137	4459.4	2254.2	2861.1	4435.5	2974.2	3143.8	4327.5	2642
200894_s_at	NA	817.9	540.2	796	454.4	444.8	824.8	532.6	317	543.8	532.9	352.4	585
200895_s_at	NA	1727.3	1719	2183	1071	1522	1688.6	1130	1038.5	1334.5	760.6	1273.9	1557.8
200896_x_at	NA	5111.4	3497.3	3963	4022.9	4118.2	4341.4	5525.2	4116.5	3464.5	5411.4	3588	4612.2
200897_s_at	NA	2575.7	2545.2	2908.2	3087.4	3578.1	3673	2974	3760.9	4172.5	3130.9	3940.8	4118.7
200898_s_at	NA	749.2	892	709.6	611.2	667.3	606.2	587.4	687.3	577.2	479.4	695.5	589.9
200899_s_at	NA	592.5	550.1	441.2	513.6	609.2	529.8	621	589.9	520.7	496.8	821.2	489.9
200900_s_at	NA	581.1	495.5	774.6	578.1	520.6	886.5	736.7	707	915.1	488.4	931	1085.2
200901_s_at	NA	1343.1	1117.5	1032.1	1367.2	1428.4	1291.3	1344.4	1225.3	1405.3	1276.1	1190.5	1019.8
200902_at	NA	1570.5	2310	1881.1	2122	1911.2	1620	1310	2353.2	1476.1	1399.3	2474.9	1503.8
